regiao,uf,municipio,co_ibge,cnes,comp,nome_estabelecimento,razao_social,tipo_gestao,ds_tipo_unidade,desc_natureza_juridica,leitos_existentes,leitos_sus,populacao,id_estabelecimento,existentes_nao_sus,percentual_sus
SUDESTE,SP,SAO PAULO,355030,2091399,202603,ASSOCIACAO NOSSA SENHORA DO PARI,ASSOCIACAO BENEFICENTE DE ASSISTENCIA SOCIAL N SRA DO PARI,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,53,53,11904961.0,2091399,0,100.0
SUDESTE,SP,SAO PAULO,355030,2091550,202603,INST CEMA DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA,INST CEMA DE OFTALMOLOGIA E OTORRINOLARINGOLOGIA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,31,31,11904961.0,2091550,0,100.0
SUDESTE,SP,SAO PAULO,355030,2091585,202603,HOSPITAL ESTADUAL DE SAPOPEMBA SAO PAULO,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,167,167,11904961.0,2091585,0,100.0
SUDESTE,SP,SAO PAULO,355030,2091755,202603,HOSPITAL GERAL DE VILA PENTEADO DR JOSE PANGELLA SAO PAULO,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,169,160,11904961.0,2091755,9,94.67455621301775
SUDESTE,SP,SAO PAULO,355030,2091763,202603,HOSP VERA CRUZ,HOSPITAL VERA CRUZ LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,130,0,11904961.0,2091763,130,0.0
SUDESTE,SP,SAO PAULO,355030,2091801,202603,HOSPITAL CENTRAL LESTE,HOSPITAL E PRONTO SOCORRO COMUNITARIO VILA IOLANDA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,138,0,11904961.0,2091801,138,0.0
SUDESTE,SP,SAO PAULO,355030,2680785,202603,UNIDADE AVANCADA SANTO AMARO,AMICO SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,83,0,11904961.0,2680785,83,0.0
SUDESTE,SP,SAO PAULO,355030,2688514,202603,HOSPITAL PSIQUIATRICO DE VILA MARIANA,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,77,77,11904961.0,2688514,0,100.0
SUDESTE,SP,SAO PAULO,355030,2688522,202603,CASA DE DAVID SAO PAULO,CASA DE DAVID TABERNACULO ESPIRITA PARA EXCEPCIONAIS,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,281,265,11904961.0,2688522,16,94.30604982206405
SUDESTE,SP,SAO PAULO,355030,2688565,202603,HOSPITAL SAO CAMILO POMPEIA,SOCIEDADE BENEFICENTE SAO CAMILO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,292,0,11904961.0,2688565,292,0.0
SUDESTE,SP,SAO PAULO,355030,2688573,202603,HOSPITAL GERAL DE VILA NOVA CACHOEIRINHA SAO PAULO,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,200,195,11904961.0,2688573,5,97.5
SUDESTE,SP,SAO PAULO,355030,2688581,202603,HOSPITAL GERIATRICO E DE CONVALESCENTES D PEDRO II,IRMANDADE SANTA CASA DE MISERICORDIA DE SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,457,457,11904961.0,2688581,0,100.0
SUDESTE,SP,SAO PAULO,355030,2688603,202603,HOSPITAL SANTA CATARINA,ASSOCIACAO CONGREGACAO DESANTA CATARINA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,330,0,11904961.0,2688603,330,0.0
SUDESTE,SP,SAO PAULO,355030,2688611,202603,SAO LUIZ UNIDADE ITAIM,REDE D OR SAO LUIZ S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,325,0,11904961.0,2688611,325,0.0
SUDESTE,SP,SAO PAULO,355030,2688638,202603,INST SUEL ABUJAMRA,INSTITUTO SUEL ABUJAMRA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,16,16,11904961.0,2688638,0,100.0
SUDESTE,SP,SAO PAULO,355030,2688689,202603,SANTA CASA DE SAO PAULO HOSPITAL CENTRAL SAO PAULO,IRMANDADE DA SANTA CASA DE MISERICORDIA DE SAO PAULO,Estadual,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,1174,1080,11904961.0,2688689,94,91.9931856899489
SUDESTE,SP,SAO PAULO,355030,2752077,202603,HOSP DO SERV PUB MUNICIPAL HSPM,HOSPITAL DO SERVIDOR PUBLICO MUNICIPAL,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,176,14,11904961.0,2752077,162,7.954545454545454
SUDESTE,SP,SAO PAULO,355030,2786680,202603,HOSP MUN FERNANDO MAURO PIRES DA ROCHA,PREFEITURA DO MUNICIPIO DE SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,316,295,11904961.0,2786680,21,93.35443037974683
SUDESTE,SP,SAO PAULO,355030,2812703,202603,FUNDACAO FACULDADE DE MEDICINAHCFMUSP INST DE PSIQUIATRIA SP,FUNDACAO FACULDADE DE MEDICINA MECMPAS,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,123,123,11904961.0,2812703,0,100.0
SUDESTE,SP,SAO PAULO,355030,2819473,202603,HOSPITAL CENTRAL SUL,SERRA MAYOR SERVICOS MEDICOS S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,42,0,11904961.0,2819473,42,0.0
SUDESTE,SP,SAO PAULO,355030,2823209,202603,HOSPITAL E PRONTO SOCORRO PORTINARI,HOSPITAL E PRONTO SOCORRO PORTINARI LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,109,0,11904961.0,2823209,109,0.0
SUDESTE,SP,SAO PAULO,355030,2879441,202603,HOSPITAL BDW SP,HOSPITAL BDW SP LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,69,0,11904961.0,2879441,69,0.0
SUDESTE,SP,SAO PAULO,355030,2886367,202603,CLINICAS YUNA,CLINICAS YUNA LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,101,0,11904961.0,2886367,101,0.0
SUDESTE,SP,SAO PAULO,355030,2966336,202603,IGESP SANTANA P A,IGESP SA CENTRO MEDICO E CIRURGICO INST GASTROENT DE SP,Municipal,PRONTO SOCORRO GERAL,HOSPITAL_PRIVADO,12,0,11904961.0,2966336,12,0.0
SUDESTE,SP,SAO PAULO,355030,2991918,202603,HEALTHCARE HOSPITAL DE TRANSICAO,JM HEALTHCARE HOSPITAL DE TRANSICAO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,70,0,11904961.0,2991918,70,0.0
SUDESTE,SP,SAO PAULO,355030,3001466,202603,CENTRO HOSPITALAR DO SISTEMA PENITENCIARIO SAO PAULO,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,251,251,11904961.0,3001466,0,100.0
SUDESTE,SP,SAO PAULO,355030,3019012,202603,HOSP DE CLINICAS J HELENA,HOSPITAL DE CLINICAS JARDIM HELENA SC LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,32,0,11904961.0,3019012,32,0.0
SUDESTE,SP,SAO PAULO,355030,3027600,202603,HOSPITAL SAO CAMILO IPIRANGA,SOCIEDADE BENEFICENTE SAO CAMILO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,128,0,11904961.0,3027600,128,0.0
SUDESTE,SP,SAO PAULO,355030,3027805,202603,HSANP HOSPITAL,ASSOCIACAO HOSPITALAR SANTANA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,161,0,11904961.0,3027805,161,0.0
SUDESTE,SP,SAO PAULO,355030,3027813,202603,MASTER CLIN,HOSPITAL E MATERNIDADE MASTER CLIN SC LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,62,0,11904961.0,3027813,62,0.0
SUDESTE,SP,SAO PAULO,355030,3037274,202603,PRO MATRE PAULISTA,HOSPITAL E MATERNIDADE SANTA JOANA S A,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,210,0,11904961.0,3037274,210,0.0
SUDESTE,SP,SAO PAULO,355030,3039420,202603,HOSPITAL SAO CAMILO SANTANA,SOCIEDADE BENEFICENTE SAO CAMILO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,247,0,11904961.0,3039420,247,0.0
SUDESTE,SP,SAO PAULO,355030,3041549,202603,HOSP DE OLHOS DE SAO PAULO,UNIDADE OFTALMOLOGICA DE SANTANA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,26,0,11904961.0,3041549,26,0.0
SUDESTE,SP,SAO PAULO,355030,3045625,202603,HOSP MAT VIDAS,HOSPITAL E MATERNIDADE VIDAS LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,38,0,11904961.0,3045625,38,0.0
SUDESTE,SP,SAO PAULO,355030,3119122,202603,CEMA HOSP ESPEC,CEMA HOSPITAL ESPECIALIZADO LIMITADA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,111,0,11904961.0,3119122,111,0.0
SUDESTE,SP,SAO PAULO,355030,3139751,202603,SANTA ISABELLA,SANTA ISABELLA SERVICOS MEDICOS E HOSPITALARES LTDA,Municipal,PRONTO SOCORRO ESPECIALIZADO,HOSPITAL_PRIVADO,5,0,11904961.0,3139751,5,0.0
SUDESTE,SP,SAO PAULO,355030,3156702,202603,EYE CLINIC IBIRAPUERA,EYE CLINIC OFTALMOLOGIA CLINICO CIRURGICA E DIAGNOSTICA LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,15,0,11904961.0,3156702,15,0.0
SUDESTE,SP,SAO PAULO,355030,3166597,202603,HOSPITAL ADVENTISTA DE SAO PAULO,INSTITUICAO PAULISTA ADVENTISTA DE EDUC E ASS SOCIAL,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,92,0,11904961.0,3166597,92,0.0
SUDESTE,SP,SAO PAULO,355030,3212130,202603,HOSP MUN VER JOSE STOROPOLLI,PREFEITURA DO MUNICIPIO DE SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,204,181,11904961.0,3212130,23,88.72549019607843
SUDESTE,SP,SAO PAULO,355030,3309959,202603,HOSPITAL BOSQUE DA SAUDE,NOTRE DAME INTERMEDICA SAUDE S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,141,0,11904961.0,3309959,141,0.0
SUDESTE,SP,SAO PAULO,355030,3367371,202603,HOSPITAL DA LUZ 113,AMICO SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,122,0,11904961.0,3367371,122,0.0
SUDESTE,SP,SAO PAULO,355030,3464555,202603,CENTRO MEDICO PMESP,POLICIA MILITAR DO ESTADO DE SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,95,0,11904961.0,3464555,95,0.0
SUDESTE,SP,SAO PAULO,355030,3477355,202603,PREMIER RESIDENCE HOSPITAL,PREMIER RESIDENCE HOSPITAL S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,74,0,11904961.0,3477355,74,0.0
SUDESTE,SP,SAO PAULO,355030,3559203,202603,HOSPITAL E MATERNIDADE JARDINS LTDA,HOSPITAL E MATERNIDADE JARDINS LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,26,0,11904961.0,3559203,26,0.0
SUDESTE,SP,SAO PAULO,355030,3585409,202603,HOSP E MAT STO EXPEDITO,SOMEL SOCIEDADE PARA MEDICINA LESTE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,31,0,11904961.0,3585409,31,0.0
SUDESTE,SP,SAO PAULO,355030,3701832,202603,HOSPITAL SILVIO ROMERO,HOSPITAL DE ESPECIALIDADES SILVIO ROMERO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,31,26,11904961.0,3701832,5,83.87096774193549
SUDESTE,SP,SAO PAULO,355030,3824802,202603,SAO LUIZ UNIDADE MORUMBI,REDE D OR SAO LUIZ S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,187,0,11904961.0,3824802,187,0.0
SUDESTE,SP,SAO PAULO,355030,3919072,202603,HOSPITAL DOM PEDRO,ACEBRAS SERVICOS MEDICOS HOSPITALARES LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,133,0,11904961.0,3919072,133,0.0
SUDESTE,SP,SAO PAULO,355030,4060105,202603,HOSPITAL SANTA ISABEL,HOSPITAIS INTEGRADOS DA GAVEA S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,129,0,11904961.0,4060105,129,0.0
SUDESTE,SP,SAO PAULO,355030,4077040,202603,HOSPITAL INDIANOPOLIS,CARESURGE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,40,0,11904961.0,4077040,40,0.0
SUDESTE,SP,SAO PAULO,355030,4077164,202603,MONTE CRISTO HOSPITAL DE MULTI ESPECIALIDADES,HOSPITAL DIA MONTE CRISTO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,3,0,11904961.0,4077164,3,0.0
SUDESTE,SP,SAO PAULO,355030,4223683,202603,HOSPITAL SAINT PATRICK PORTINARI,ASSOCIACAO HOSPITALAR JAGUARA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,109,67,11904961.0,4223683,42,61.46788990825688
SUDESTE,SP,SAO PAULO,355030,4312813,202603,CARVALHO SANDRIN SERVICOS HOSPITALARES,CARVALHO SANDRIN SERVICOS HOSPITALARES LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,4,0,11904961.0,4312813,4,0.0
SUDESTE,SP,SAO PAULO,355030,4428560,202603,ASSOCIACAO HOSPITALAR SAO MIGUEL,ASSOCIACAO HOSPITALAR SAO MIGUEL,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,75,0,11904961.0,4428560,75,0.0
SUDESTE,SP,SAO PAULO,355030,4542258,202603,REDE HUMANA MAGNA DE SAUDE LTDA,REDE HUMANA MAGNA DE SAUDE LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,42,0,11904961.0,4542258,42,0.0
SUDESTE,SP,SAO PAULO,355030,4722337,202603,HOSPITAL VILA NOVA STAR II,ONCO STAR SP ONCOLOGIA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,46,0,11904961.0,4722337,46,0.0
SUDESTE,SP,SAO PAULO,355030,4824482,202603,HSM VERGUEIRO,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,275,0,11904961.0,4824482,275,0.0
SUDESTE,SP,SAO PAULO,355030,4884124,202603,ASSOCIACAO HOSPITALAR NOVO HORIZONTE,ASSOCIACAO HOSPITALAR NOVO HORIZONTE,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,1,0,11904961.0,4884124,1,0.0
SUDESTE,SP,SAO PAULO,355030,4884221,202603,CENTRO DE REABILITACAO RESIDENCIAL TERAPEUTICO PRIME LTDA,CENTRO DE REABILITACAO RESIDENCIAL TERAPEUTICO PRIME LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,1,0,11904961.0,4884221,1,0.0
SUDESTE,SP,SAO PAULO,355030,4915615,202603,ASSOCIACAO HOSPITALAR PLATINUM,ASSOCIACAO HOSPITALAR PLATINUM,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,10,0,11904961.0,4915615,10,0.0
SUDESTE,SP,SAO PAULO,355030,4932579,202603,ICONE DA VISAO,ICD VISAO LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,3,0,11904961.0,4932579,3,0.0
SUDESTE,SP,SAO PAULO,355030,5040787,202603,HOSPITAL SAN GENNARO,HOSPITAL SAN GENNARO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,41,0,11904961.0,5040787,41,0.0
SUDESTE,SP,SAO PAULO,355030,5420938,202603,HOSP MUN CARMEN PRUDENTE,PREFEITURA DO MUNICIPIO DE SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,244,224,11904961.0,5420938,20,91.80327868852459
SUDESTE,SP,SAO PAULO,355030,5437156,202603,HOSPITAL LOCAL DE SAPOPEMBA,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL GERAL,HOSPITAL_PÚBLICO,30,30,11904961.0,5437156,0,100.0
SUDESTE,SP,SAO PAULO,355030,5451612,202603,INSTITUTO DE REABILITACAO LUCY MONTORO,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,64,64,11904961.0,5451612,0,100.0
SUDESTE,SP,SAO PAULO,355030,5560462,202603,HEALTHCARE TRANSICAO,HM HEALTHCARE HOSPITAL DE TRANSICAO LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,5,0,11904961.0,5560462,5,0.0
SUDESTE,SP,SAO PAULO,355030,5590450,202603,HOSPITAL VILLA LOBOS,REDE DOR SAO LUIZ S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,154,0,11904961.0,5590450,154,0.0
SUDESTE,SP,SAO PAULO,355030,5607442,202603,HOSPITAL PERSONAL,ASSOCIACAO HOSPITAL PERSONAL CUIDADOS ESPECIAIS,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,100,0,11904961.0,5607442,100,0.0
SUDESTE,SP,SAO PAULO,355030,5648483,202603,HOSPITAL GRANJA JULIETA,HOSPITAL GRANJA JULIETA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,80,0,11904961.0,5648483,80,0.0
SUDESTE,SP,SAO PAULO,355030,5648491,202603,HOSPITAL SAO JUDAS,HOSPITAL SAO JUDAS LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,3,0,11904961.0,5648491,3,0.0
SUDESTE,SP,SAO PAULO,355030,5710979,202603,HOSPITAL INGLES,HOSPITAL INGLES LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,7,0,11904961.0,5710979,7,0.0
SUDESTE,SP,SAO PAULO,355030,5715792,202603,BARRAMED CASA DE APOIO,BARRAMED CASA DE APOIO LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,40,0,11904961.0,5715792,40,0.0
SUDESTE,SP,SAO PAULO,355030,5718368,202603,HOSP MUN M BOI MIRIM,SECRETARIA MUNICIPAL DA SAUDE,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,341,279,11904961.0,5718368,62,81.81818181818183
SUDESTE,SP,SAO PAULO,355030,5907594,202603,HOSP SAO LUIZ ANALIA FRANCO,REDE DOR SAO LUIZ S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,316,0,11904961.0,5907594,316,0.0
SUDESTE,SP,SAO PAULO,355030,6123740,202603,INSTITUTO DO CANCER DO ESTADO DE SAO PAULO,SECRETARIA DE ESTADO DA SAUDE DE SAO PAULO,Estadual,HOSPITAL ESPECIALIZADO,HOSPITAL_PÚBLICO,525,525,11904961.0,6123740,0,100.0
SUDESTE,SP,SAO PAULO,355030,6148956,202603,HOSPITAL MONTEMAGNO,NOTRE DAME INTERMEDICA SAUDE S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,113,0,11904961.0,6148956,113,0.0
SUDESTE,SP,SAO PAULO,355030,6283993,202603,HOSPITAL LEFORTE,HOSPITAL LEFORTE S A,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,114,0,11904961.0,6283993,114,0.0
SUDESTE,SP,SAO PAULO,355030,6430120,202603,BP MIRANTE,REAL E BENEMERITA ASSOCIACAO PORTUGUESA DE BENEFICENCIA,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,123,0,11904961.0,6430120,123,0.0
SUDESTE,SP,SAO PAULO,355030,6569757,202603,UNIDADE AVANCADA EINSTEIN PERDIZES,SOCIEDADE BENEF ISRAELITA BRAS HOSPITAL ALBERT EINSITEN,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,9,0,11904961.0,6569757,9,0.0
SUDESTE,SP,SAO PAULO,355030,6614426,202603,HOSPITAL INFANTIL SABARA,FUNDACAO JOSE LUIZ EGYDIO SETUBAL,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,118,0,11904961.0,6614426,118,0.0
SUDESTE,SP,SAO PAULO,355030,6618332,202603,HOSPITAL SANCTA MAGGIORE,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,4,0,11904961.0,6618332,4,0.0
SUDESTE,SP,SAO PAULO,355030,6668143,202603,HOSPITAL VITORIA ANALIA FRANCO,AMICO SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,171,0,11904961.0,6668143,171,0.0
SUDESTE,SP,SAO PAULO,355030,6998194,202603,HOSP MUN SOROCABANA,PREFEITURA DO MUNICIPIO DE SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,50,50,11904961.0,6998194,0,100.0
SUDESTE,SP,SAO PAULO,355030,7060165,202603,HOSPITAL A C CAMARGO TAMANDARE,FUNDACAO ANTONIO PRUDENTE,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,126,0,11904961.0,7060165,126,0.0
SUDESTE,SP,SAO PAULO,355030,7159102,202603,HOSPITAL GREEN HILL,GREEN HILL SERVICOS MEDICOS SC LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,12,0,11904961.0,7159102,12,0.0
SUDESTE,SP,SAO PAULO,355030,7174691,202603,HOSPITAL E PRONTO ATENDIMENTO SANCTA MAGGIORE,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,55,0,11904961.0,7174691,55,0.0
SUDESTE,SP,SAO PAULO,355030,7174705,202603,HOSPITAL SANCTA MAGGIORE,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,98,0,11904961.0,7174705,98,0.0
SUDESTE,SP,SAO PAULO,355030,7174713,202603,HOSPITAL E PRONTO ATENDIMENTO SANCTA MAGGIORE,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,105,0,11904961.0,7174713,105,0.0
SUDESTE,SP,SAO PAULO,355030,7174721,202603,HOSPITAL E PRONTO ATENDIMENTO SANCTA MAGGIORE,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,105,0,11904961.0,7174721,105,0.0
SUDESTE,SP,SAO PAULO,355030,7182031,202603,BENVISTA OFTALMOLOGIA,VMOFTSP CLINICA MEDICA OFTALMOLOGICA LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,26,0,11904961.0,7182031,26,0.0
SUDESTE,SP,SAO PAULO,355030,7252455,202603,HOSPITAL PROFESSORA LYDIA STOROPOLI,ASSOCIACAO EDUCACIONAL NOVE DE JULHO,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,210,190,11904961.0,7252455,20,90.47619047619048
SUDESTE,SP,SAO PAULO,355030,7357079,202603,HOSPITAL SANCTA MAGGIORE,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,101,0,11904961.0,7357079,101,0.0
SUDESTE,SP,SAO PAULO,355030,7602227,202603,HOSPITAL SAINT PETER,MEJI ASSISTENCIA MEDICA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,55,0,11904961.0,7602227,55,0.0
SUDESTE,SP,SAO PAULO,355030,7622244,202603,CLINICA SPATIIUM,CLINICA MEDICA GLORIA TORQUATO LTDA,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,15,0,11904961.0,7622244,15,0.0
SUDESTE,SP,SAO PAULO,355030,7644167,202603,HOSPITAL MORIAH,REDE MORIAH SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,40,0,11904961.0,7644167,40,0.0
SUDESTE,SP,SAO PAULO,355030,7676484,202603,HOSPITAL SANTA CLARA,GERHOSP SERVICOS HOSPITALARES LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,358,29,11904961.0,7676484,329,8.100558659217876
SUDESTE,SP,SAO PAULO,355030,7711980,202603,HOSP MUN GILSON DE CASSIA MARQUES DE CARVALHO,PREFEITURA DO MUNICIPIO DE SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,202,193,11904961.0,7711980,9,95.54455445544554
SUDESTE,SP,SAO PAULO,355030,7992890,202603,HOSP MUN CAPELA DO SOCORRO,PREFEITURA DO MUNICIPIO DE SAO PAULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,76,66,11904961.0,7992890,10,86.8421052631579
SUDESTE,SP,SAO PAULO,355030,8081603,202603,ASSOCIACAO HOSPITALAR ZENNIT,ASSOCIACAO HOSPITALAR ZENNIT,Municipal,HOSPITAL GERAL,HOSPITAL_FILANTRÓPICO,1,0,11904961.0,8081603,1,0.0
SUDESTE,SP,SAO PAULO,355030,9131434,202603,HOSPITAL SANCTA MAGGIORE,PREVENT SENIOR ATENDIMENTO A SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,125,0,11904961.0,9131434,125,0.0
SUDESTE,SP,SAO PAULO,355030,9392645,202603,HUMANA MAGNA,REDE HUMANA MAGNA DE SAUDE LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,64,64,11904961.0,9392645,0,100.0
SUDESTE,SP,SAO PAULO,355030,9465464,202603,HOSP MUN JOSANIAS CASTANHA BRAGA,PREFEITURA DO MUNICIPIO DE SAOPAULO,Municipal,HOSPITAL GERAL,HOSPITAL_PÚBLICO,287,232,11904961.0,9465464,55,80.8362369337979
SUDESTE,SP,SAO PAULO,355030,9488227,202603,MATERNIDADE SANTA MARIA,HOSPITAL E MATERNIDADE SANTA JOANA S A,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_PRIVADO,131,0,11904961.0,9488227,131,0.0
SUDESTE,SP,SAO PAULO,355030,9490604,202603,HOSPITAL SAGRADA FAMILIA,HOSPITAL SAGRADA FAMILIA LTDA,Municipal,HOSPITAL GERAL,HOSPITAL_PRIVADO,331,0,11904961.0,9490604,331,0.0
SUDESTE,SP,SAO PAULO,355030,9500138,202603,A C CAMARGO CANCER CENTER UNIDADE PIRES DA MOTA,FUNDACAO ANTONIO PRUDENTE,Municipal,HOSPITAL ESPECIALIZADO,HOSPITAL_FILANTRÓPICO,16,0,11904961.0,9500138,16,0.0
